User_ID,Role,Region,Lead_Source,CRM_Action,Daily_Logins,Failed_Logins,Access_Hour,Device_Type,Data_Sensitivity,Policy_Compliance_Score,Anomaly_Score,Permission_Granted,Governance_Score,Access_Decision
3217,Manager,North,Web,ViewLead,3,0,20,Managed,5,76.38,0.085,True,54.6,Block
3218,Sales Rep,East,Email,ExportCRM,3,1,9,BYOD,1,75.69,0.418,False,38.03,Block
3219,Admin,West,Web,ViewLead,10,0,6,Managed,1,78.66,0.161,True,57.51,Block
3220,Analyst,East,Referral,ViewLead,7,0,14,BYOD,2,90.3,0.276,True,57.71,Block
3221,Admin,South,Email,ViewLead,3,0,6,Managed,5,100.0,0.313,True,57.19,Block
3222,Sales Rep,South,Web,ViewLead,8,0,17,BYOD,5,79.99,0.147,True,54.32,Block
3223,Manager,East,Web,ExportCRM,3,0,6,Managed,3,100.0,0.227,True,61.33,Review
3224,Sales Rep,East,Web,ApproveDiscount,3,1,18,Managed,4,81.78,0.078,False,45.67,Block
3225,Analyst,South,Email,CreateOpportunity,7,0,16,Managed,2,82.1,0.206,True,56.59,Block
3226,Sales Rep,South,Partner,ApproveDiscount,5,0,15,Managed,1,87.18,0.046,False,53.36,Block
3227,Manager,North,Campaign,EditLead,7,0,22,Managed,5,99.89,0.098,True,62.5,Review
3228,Manager,North,Partner,ViewLead,6,1,9,Managed,5,83.99,0.165,True,53.28,Block
3229,Sales Rep,East,Email,ViewLead,9,1,12,Managed,2,86.81,0.202,True,56.34,Block
3230,Analyst,West,Web,ViewLead,10,1,14,Managed,5,84.2,0.333,True,49.14,Block
3231,Sales Rep,South,Campaign,ViewLead,5,0,9,Managed,4,70.48,0.138,True,52.23,Block
3232,Sales Rep,West,Email,ViewLead,7,1,16,Managed,4,73.41,0.12,True,51.69,Block
3233,Admin,West,Campaign,ApproveDiscount,2,0,17,Managed,3,64.89,0.115,True,51.83,Block
3234,Manager,North,Partner,ExportCRM,5,1,10,BYOD,2,92.49,0.181,True,58.85,Review
3235,Sales Rep,North,Referral,EditLead,4,1,8,BYOD,5,75.05,0.396,False,34.37,Block
3236,Sales Rep,South,Partner,ViewLead,9,0,21,BYOD,4,86.83,0.097,True,58.96,Review
3237,Sales Rep,West,Email,ViewLead,6,0,18,BYOD,3,89.8,0.316,True,55.54,Block
3238,Sales Rep,North,Email,CreateOpportunity,6,0,8,Managed,3,78.19,0.194,True,54.51,Block
3239,Sales Rep,East,Campaign,CreateOpportunity,3,0,20,Managed,4,100.0,0.046,True,64.84,Review
3240,Manager,North,Referral,ApproveDiscount,4,2,7,Managed,1,73.91,0.159,True,51.89,Block
3241,Sales Rep,South,Campaign,CreateOpportunity,6,0,17,Managed,5,88.75,0.148,True,57.37,Block
3242,Support,North,Campaign,ViewLead,4,0,6,Managed,5,93.67,0.14,True,59.27,Review
3243,Sales Rep,South,Partner,ViewLead,5,1,9,BYOD,1,67.37,0.29,True,48.33,Block
3244,Analyst,South,Web,ViewLead,6,0,10,Managed,3,77.22,0.382,True,49.48,Block
3245,Sales Rep,South,Campaign,CreateOpportunity,9,0,20,Managed,3,73.06,0.08,True,55.56,Block
3246,Sales Rep,North,Partner,ExportCRM,8,1,11,BYOD,1,86.34,0.475,False,40.35,Block
3247,Sales Rep,West,Web,ViewLead,2,0,20,Managed,4,82.43,0.186,True,55.2,Block
3248,Support,East,Referral,CreateOpportunity,1,0,10,Managed,3,66.72,0.306,True,47.69,Block
3249,Analyst,East,Referral,ApproveDiscount,6,1,13,Managed,1,75.14,0.082,False,46.25,Block
3250,Manager,North,Partner,EditLead,10,0,17,Managed,5,84.16,0.05,True,58.2,Review
3251,Sales Rep,East,Referral,EditLead,4,0,18,Managed,2,70.25,0.112,False,44.8,Block
3252,Manager,East,Email,ViewLead,4,0,21,Managed,4,83.62,0.178,True,55.82,Block
3253,Sales Rep,South,Campaign,ViewLead,9,0,19,BYOD,3,75.49,0.129,True,55.19,Block
3254,Manager,North,Campaign,ViewLead,1,0,20,BYOD,2,74.7,0.203,True,54.06,Block
3255,Analyst,West,Web,ViewLead,6,0,17,Managed,1,84.07,0.268,True,56.73,Block
3256,Sales Rep,East,Web,ViewLead,6,0,12,Managed,1,100.0,0.164,True,64.91,Review
3257,Manager,North,Campaign,EditLead,5,2,9,Managed,1,89.07,0.13,True,57.91,Block
3258,Sales Rep,West,Partner,ViewLead,7,0,10,Managed,3,80.71,0.2,True,55.26,Block
3259,Sales Rep,South,Partner,ViewLead,5,0,20,Managed,1,80.24,0.307,True,54.41,Block
3260,Analyst,East,Referral,ViewLead,5,1,16,Managed,4,70.03,0.246,True,47.37,Block
3261,Manager,East,Campaign,ViewLead,4,1,8,Managed,5,61.21,0.172,True,45.12,Block
3262,Admin,West,Campaign,ApproveDiscount,2,0,15,BYOD,4,100.0,0.111,True,63.21,Review
3263,Manager,West,Referral,EditLead,10,0,9,Managed,2,84.19,0.239,True,56.48,Block
3264,Support,West,Referral,ExportCRM,4,0,20,Managed,1,70.63,0.269,False,41.99,Block
3265,Sales Rep,West,Web,CreateOpportunity,9,0,13,BYOD,4,91.73,0.151,True,59.32,Review
3266,Analyst,North,Partner,ViewLead,6,0,6,BYOD,1,87.2,0.177,True,60.09,Review
3267,Manager,South,Web,ExportCRM,6,2,19,Managed,2,62.24,0.171,True,46.51,Block
3268,Sales Rep,South,Partner,DeleteLead,7,0,12,Managed,2,71.58,0.327,False,39.88,Block
3269,Sales Rep,West,Referral,ViewLead,8,0,11,BYOD,2,84.51,0.26,True,56.07,Block
3270,Sales Rep,South,Campaign,ApproveDiscount,5,1,20,Managed,5,99.98,0.17,False,48.74,Block
3271,Admin,East,Email,EditLead,6,0,13,Managed,2,73.92,0.335,True,50.5,Block
3272,Sales Rep,East,Email,ViewLead,6,1,13,Managed,1,78.97,0.125,True,56.52,Block
3273,Manager,East,Web,ViewLead,6,0,12,Managed,2,77.65,0.099,True,57.7,Block
3274,Manager,East,Email,ViewLead,7,0,15,Managed,1,78.67,0.146,True,57.89,Block
3275,Admin,South,Partner,ViewLead,8,0,21,Managed,3,91.04,0.286,True,56.71,Block
3276,Support,East,Referral,DeleteLead,1,0,10,BYOD,1,73.23,0.235,False,43.77,Block
3277,Support,West,Referral,EditLead,4,0,8,Managed,2,81.68,0.062,False,50.04,Block
3278,Sales Rep,North,Campaign,CreateOpportunity,3,0,13,Managed,2,73.4,0.142,True,55.15,Block
3279,Sales Rep,West,Email,ApproveDiscount,11,1,21,Managed,4,67.65,0.094,False,40.33,Block
3280,Sales Rep,North,Campaign,CreateOpportunity,8,0,22,Managed,1,80.26,0.244,True,55.98,Block
3281,Support,West,Referral,CreateOpportunity,10,0,6,BYOD,4,82.24,0.14,True,56.28,Block
3282,Sales Rep,East,Web,ViewLead,4,0,7,Managed,3,89.37,0.232,True,57.48,Block
3283,Sales Rep,East,Email,ExportCRM,3,0,8,Managed,1,71.99,0.359,False,40.23,Block
3284,Admin,East,Web,ViewLead,4,1,21,Managed,4,74.16,0.142,True,51.39,Block
3285,Manager,East,Partner,ViewLead,2,0,20,Managed,3,67.26,0.089,True,53.31,Block
3286,Manager,North,Campaign,CreateOpportunity,6,1,6,BYOD,2,86.51,0.314,True,53.44,Block
3287,Analyst,South,Partner,ExportCRM,6,1,17,Managed,4,74.34,0.205,False,39.9,Block
3288,Support,East,Campaign,CreateOpportunity,5,0,15,Managed,3,71.33,0.053,True,55.64,Block
3289,Sales Rep,West,Partner,ViewLead,4,2,22,BYOD,5,87.74,0.497,True,44.28,Block
3290,Admin,West,Partner,CreateOpportunity,3,0,14,BYOD,5,68.26,0.273,True,47.07,Block
3291,Analyst,East,Partner,ApproveDiscount,9,1,22,Managed,5,76.74,0.413,False,34.53,Block
3292,Analyst,East,Referral,ViewLead,4,2,15,Managed,2,81.98,0.19,True,52.95,Block
3293,Sales Rep,West,Campaign,ViewLead,3,0,10,Managed,2,95.81,0.337,True,58.11,Review
3294,Support,East,Campaign,ViewLead,9,0,9,Managed,5,87.87,0.186,True,56.1,Block
3295,Manager,North,Web,ViewLead,11,1,15,Managed,3,80.04,0.167,True,53.83,Block
3296,Sales Rep,North,Web,DeleteLead,7,0,11,Managed,4,80.88,0.248,False,43.12,Block
3297,Analyst,South,Email,ApproveDiscount,3,0,22,Managed,3,81.85,0.302,False,43.09,Block
3298,Support,East,Email,CreateOpportunity,10,2,11,Managed,4,75.74,0.412,True,43.21,Block
3299,Analyst,West,Web,CreateOpportunity,3,1,22,Managed,2,82.04,0.352,True,50.92,Block
3300,Sales Rep,West,Web,ViewLead,10,0,15,Managed,5,81.12,0.341,True,49.88,Block
3301,Sales Rep,North,Email,DeleteLead,4,0,14,Managed,3,75.72,0.194,False,43.66,Block
3302,Manager,West,Partner,EditLead,8,1,14,Managed,3,80.75,0.176,True,53.85,Block
3303,Manager,West,Partner,ViewLead,7,1,18,Managed,5,83.51,0.349,True,48.5,Block
3304,Sales Rep,North,Partner,CreateOpportunity,9,2,20,Managed,4,77.1,0.181,True,49.46,Block
3305,Analyst,North,Partner,ViewLead,5,1,10,Managed,4,84.5,0.172,True,54.28,Block
3306,Manager,North,Web,EditLead,5,0,17,BYOD,4,74.1,0.242,True,50.89,Block
3307,Admin,West,Referral,ViewLead,4,0,22,BYOD,3,92.34,0.207,True,59.15,Review
3308,Sales Rep,East,Campaign,EditLead,5,1,11,Managed,4,88.65,0.095,False,47.66,Block
3309,Sales Rep,North,Web,EditLead,3,0,20,Managed,4,82.93,0.174,False,45.67,Block
3310,Analyst,South,Referral,DeleteLead,4,0,17,Managed,4,99.24,0.405,False,45.61,Block
3311,Sales Rep,East,Web,ViewLead,10,0,14,BYOD,3,83.64,0.298,True,53.82,Block
3312,Sales Rep,West,Referral,ViewLead,6,3,12,Managed,4,81.96,0.086,True,51.53,Block
3313,Support,West,Web,EditLead,6,1,13,BYOD,4,73.28,0.3,False,37.15,Block
3314,Support,North,Campaign,ViewLead,7,2,13,Managed,1,73.12,0.336,True,47.2,Block
3315,Support,East,Referral,ViewLead,4,0,12,Managed,4,100.0,0.091,True,63.74,Review
3316,Sales Rep,North,Referral,CreateOpportunity,3,0,13,Managed,5,87.95,0.154,True,56.94,Block
3317,Analyst,East,Web,ViewLead,7,1,6,Managed,4,91.03,0.091,True,58.58,Review
3318,Admin,West,Partner,EditLead,2,0,21,Managed,3,84.58,0.328,True,53.4,Block
3319,Sales Rep,South,Partner,ViewLead,4,0,12,Managed,5,91.62,0.337,True,53.63,Block
3320,Sales Rep,North,Referral,ViewLead,6,0,7,Managed,3,67.67,0.254,True,49.35,Block
3321,Analyst,West,Campaign,ViewLead,6,0,22,BYOD,1,71.59,0.143,True,55.49,Block
3322,Manager,West,Email,EditLead,0,0,6,BYOD,5,89.13,0.11,True,58.45,Review
3323,Analyst,North,Email,ExportCRM,6,1,19,Managed,5,68.66,0.195,False,37.16,Block
3324,Sales Rep,South,Web,CreateOpportunity,8,2,8,Managed,5,75.45,0.279,True,45.43,Block
3325,Admin,South,Referral,EditLead,5,0,6,Managed,3,83.35,0.28,True,54.17,Block
3326,Sales Rep,South,Web,EditLead,6,0,20,Managed,4,90.04,0.159,False,48.53,Block
3327,Sales Rep,West,Campaign,EditLead,5,0,17,BYOD,1,95.5,0.228,False,51.73,Block
3328,Admin,North,Partner,CreateOpportunity,6,1,14,BYOD,5,89.52,0.297,True,51.91,Block
3329,Analyst,South,Web,EditLead,12,4,10,BYOD,3,80.22,0.144,False,38.47,Block
3330,Analyst,West,Partner,CreateOpportunity,6,2,14,Managed,4,91.69,0.06,True,57.6,Block
3331,Sales Rep,South,Email,ApproveDiscount,2,0,19,Managed,3,85.89,0.152,False,48.27,Block
3332,Analyst,West,Partner,CreateOpportunity,9,1,11,Managed,4,79.85,0.069,True,55.22,Block
3333,Sales Rep,South,Web,CreateOpportunity,7,0,20,Managed,1,91.92,0.179,True,61.69,Review
3334,Sales Rep,South,Partner,ViewLead,4,0,8,Managed,5,73.2,0.07,True,53.87,Block
3335,Support,North,Campaign,EditLead,3,1,10,Managed,2,91.15,0.276,False,46.0,Block
3336,Support,East,Referral,EditLead,7,1,19,Managed,5,89.04,0.094,False,46.8,Block
3337,Analyst,West,Email,ViewLead,9,0,20,Managed,2,73.21,0.497,True,46.21,Block
3338,Admin,North,Campaign,ExportCRM,5,2,6,BYOD,2,91.99,0.197,True,56.27,Block
3339,Sales Rep,North,Web,CreateOpportunity,5,1,19,Managed,3,78.86,0.15,True,53.85,Block
3340,Support,West,Web,ExportCRM,4,0,14,BYOD,4,77.52,0.45,False,36.88,Block
3341,Manager,East,Web,ExportCRM,11,1,20,Managed,3,76.55,0.155,True,52.93,Block
3342,Sales Rep,North,Partner,EditLead,1,0,7,BYOD,2,92.27,0.166,False,51.15,Block
3343,Manager,North,Referral,EditLead,7,0,16,Managed,1,61.51,0.097,True,53.09,Block
3344,Manager,East,Referral,EditLead,6,0,18,Managed,5,73.24,0.091,True,53.37,Block
3345,Sales Rep,East,Partner,EditLead,8,1,19,Managed,1,62.58,0.139,False,40.43,Block
3346,Support,North,Campaign,EditLead,5,1,10,Managed,4,79.14,0.204,False,41.59,Block
3347,Admin,South,Web,ApproveDiscount,8,1,6,Managed,3,83.25,0.183,True,54.56,Block
3348,Analyst,North,Email,ApproveDiscount,8,0,22,Managed,1,85.44,0.056,False,52.5,Block
3349,Manager,South,Web,ExportCRM,6,0,21,Managed,4,82.47,0.011,True,59.58,Review
3350,Sales Rep,North,Web,ViewLead,5,1,10,Managed,2,89.18,0.228,True,56.51,Block
3351,Manager,South,Campaign,EditLead,8,0,13,Managed,5,82.76,0.206,True,53.81,Block
3352,Admin,West,Referral,ExportCRM,6,2,20,BYOD,2,89.01,0.166,True,56.0,Block
3353,Analyst,North,Campaign,EditLead,4,0,20,Managed,4,79.84,0.13,False,45.69,Block
3354,Support,South,Email,ViewLead,2,0,20,Managed,4,71.54,0.189,True,51.32,Block
3355,Manager,North,Email,CreateOpportunity,2,0,12,Managed,3,73.24,0.12,True,54.63,Block
3356,Sales Rep,North,Referral,EditLead,3,0,7,Managed,1,74.52,0.088,False,47.89,Block
3357,Manager,South,Partner,ViewLead,4,1,14,Managed,3,78.73,0.175,True,53.18,Block
3358,Sales Rep,South,Web,ApproveDiscount,4,0,15,Managed,4,82.45,0.234,False,44.01,Block
3359,Support,North,Email,ApproveDiscount,6,1,16,BYOD,2,74.53,0.376,False,37.67,Block
3360,Manager,West,Web,ViewLead,5,1,18,BYOD,5,79.61,0.19,True,51.1,Block
3361,Admin,North,Partner,ExportCRM,6,2,20,Managed,5,72.77,0.054,True,50.12,Block
3362,Sales Rep,South,Email,ExportCRM,4,1,15,BYOD,3,71.41,0.216,False,39.59,Block
3363,Sales Rep,East,Referral,EditLead,5,1,21,Managed,3,96.85,0.083,False,51.83,Block
3364,Sales Rep,South,Campaign,CreateOpportunity,1,0,19,BYOD,1,85.05,0.156,True,59.87,Review
3365,Sales Rep,South,Email,ExportCRM,2,1,21,Managed,4,91.85,0.251,False,44.87,Block
3366,Manager,South,Web,EditLead,8,0,21,Managed,2,59.73,0.278,True,46.95,Block
3367,Admin,South,Campaign,ViewLead,5,0,22,Managed,5,79.9,0.217,True,52.54,Block
3368,Analyst,South,Web,ViewLead,6,0,8,Managed,3,69.54,0.049,True,55.1,Block
3369,Support,East,Email,ApproveDiscount,4,0,13,Managed,3,73.85,0.381,False,38.33,Block
3370,Sales Rep,East,Web,EditLead,5,0,14,Managed,5,89.72,0.028,False,50.71,Block
3371,Manager,West,Web,ApproveDiscount,8,0,12,Managed,4,71.56,0.135,True,52.66,Block
3372,Analyst,East,Campaign,ViewLead,2,0,9,Managed,5,96.15,0.009,True,63.43,Review
3373,Sales Rep,East,Web,ApproveDiscount,5,0,21,Managed,5,78.13,0.182,False,42.79,Block
3374,Sales Rep,North,Campaign,ViewLead,5,1,6,BYOD,2,93.22,0.247,True,57.45,Block
3375,Sales Rep,North,Campaign,EditLead,6,0,8,Managed,3,76.23,0.3,False,41.17,Block
3376,Support,North,Email,CreateOpportunity,10,0,15,BYOD,4,72.21,0.427,True,45.61,Block
3377,Sales Rep,North,Partner,ViewLead,3,2,12,Managed,4,75.59,0.14,True,49.95,Block
3378,Sales Rep,South,Partner,CreateOpportunity,14,0,10,Managed,3,79.26,0.275,True,52.86,Block
3379,Admin,South,Email,CreateOpportunity,5,2,6,BYOD,4,87.64,0.184,True,53.08,Block
3380,Support,East,Web,EditLead,6,0,18,Managed,2,83.43,0.193,False,47.39,Block
3381,Sales Rep,South,Campaign,EditLead,6,0,20,Managed,4,87.03,0.359,False,42.48,Block
3382,Support,West,Campaign,ApproveDiscount,3,0,6,Managed,3,95.98,0.175,False,51.21,Block
3383,Analyst,South,Referral,ViewLead,7,1,7,Managed,2,100.0,0.257,True,59.56,Review
3384,Sales Rep,South,Referral,ExportCRM,6,1,7,Managed,2,71.91,0.086,False,44.01,Block
3385,Analyst,West,Partner,ViewLead,8,0,19,Managed,5,73.06,0.128,True,52.38,Block
3386,Analyst,North,Campaign,CreateOpportunity,2,0,8,Managed,3,84.76,0.234,True,55.82,Block
3387,Sales Rep,West,Web,ViewLead,4,0,6,Managed,2,83.24,0.292,True,54.84,Block
3388,Sales Rep,East,Web,EditLead,6,0,18,BYOD,4,79.92,0.199,False,44.0,Block
3389,Support,South,Campaign,CreateOpportunity,5,0,9,Managed,2,77.6,0.349,True,51.43,Block
3390,Manager,South,Campaign,ViewLead,6,1,17,Managed,4,84.21,0.339,True,50.0,Block
3391,Support,East,Referral,EditLead,9,0,11,Managed,4,84.2,0.459,False,39.0,Block
3392,Admin,West,Referral,CreateOpportunity,10,1,15,Managed,1,94.24,0.125,True,61.87,Review
3393,Sales Rep,East,Web,ApproveDiscount,7,1,16,Managed,2,82.08,0.449,False,38.5,Block
3394,Analyst,East,Referral,ApproveDiscount,8,1,14,BYOD,4,85.37,0.18,False,44.38,Block
3395,Manager,South,Partner,ApproveDiscount,8,2,13,Managed,3,72.09,0.154,True,49.38,Block
3396,Manager,South,Email,ViewLead,7,0,17,Managed,1,86.64,0.424,True,53.72,Block
3397,Sales Rep,West,Referral,EditLead,6,0,12,Managed,1,95.55,0.178,False,52.99,Block
3398,Sales Rep,West,Partner,EditLead,7,0,16,Managed,2,93.21,0.114,False,52.76,Block
3399,Support,North,Referral,ViewLead,4,0,16,Managed,4,81.79,0.201,True,54.6,Block
3400,Manager,West,Campaign,ViewLead,8,0,12,Managed,5,73.39,0.319,True,47.7,Block
3401,Analyst,North,Web,ViewLead,9,0,21,BYOD,1,65.88,0.226,True,51.41,Block
3402,Sales Rep,North,Referral,ViewLead,2,0,8,Managed,4,74.18,0.181,True,52.43,Block
3403,Manager,West,Email,ExportCRM,6,0,6,Managed,5,91.05,0.158,True,57.91,Block
3404,Sales Rep,West,Web,ViewLead,6,0,18,Managed,3,87.7,0.155,True,58.83,Review
3405,Manager,South,Referral,CreateOpportunity,4,0,7,Managed,5,98.26,0.154,True,60.53,Review
3406,Admin,North,Email,CreateOpportunity,8,0,12,Managed,1,74.76,0.012,True,59.86,Review
3407,Sales Rep,East,Email,CreateOpportunity,6,0,12,Managed,1,77.24,0.363,True,51.96,Block
3408,Sales Rep,South,Web,ViewLead,3,0,22,Managed,3,76.13,0.263,True,52.08,Block
3409,Support,East,Web,ExportCRM,1,1,10,Managed,1,98.42,0.314,False,48.59,Block
3410,Sales Rep,South,Web,EditLead,4,0,21,Managed,3,82.39,0.261,False,44.31,Block
3411,Sales Rep,East,Partner,EditLead,5,2,6,Managed,4,67.15,0.024,False,39.91,Block
3412,Manager,South,Email,CreateOpportunity,9,1,22,Managed,2,78.1,0.201,True,53.31,Block
3413,Support,East,Web,ViewLead,1,0,16,Managed,5,83.34,0.308,True,51.47,Block
3414,Sales Rep,South,Web,EditLead,9,0,10,Managed,1,68.36,0.075,False,46.06,Block
3415,Support,North,Web,ViewLead,1,0,12,Managed,3,69.41,0.383,True,46.72,Block
3416,Sales Rep,North,Email,ViewLead,6,0,11,Managed,5,88.96,0.386,True,51.49,Block
3417,Sales Rep,North,Email,ViewLead,5,0,14,Managed,4,81.49,0.315,True,51.65,Block
3418,Admin,East,Email,ViewLead,3,0,11,Managed,3,86.95,0.105,True,59.8,Review
3419,Analyst,East,Partner,EditLead,1,2,6,Managed,5,84.29,0.2,False,40.51,Block
3420,Manager,West,Email,ViewLead,7,0,7,Managed,5,85.42,0.119,True,56.91,Block
3421,Support,South,Campaign,CreateOpportunity,5,1,21,Managed,2,93.56,0.345,True,55.11,Block
3422,Sales Rep,East,Email,ExportCRM,1,1,13,Managed,1,89.27,0.327,False,45.07,Block
3423,Sales Rep,South,Campaign,ApproveDiscount,2,0,18,Managed,3,66.22,0.203,False,40.09,Block
3424,Manager,North,Referral,EditLead,9,1,18,BYOD,3,76.6,0.572,True,42.51,Block
3425,Analyst,North,Partner,ApproveDiscount,5,0,19,Managed,3,78.97,0.023,False,49.05,Block
3426,Manager,East,Email,ViewLead,7,1,17,Managed,4,79.08,0.399,True,46.7,Block
3427,Analyst,East,Campaign,EditLead,10,1,16,Managed,3,86.32,0.106,False,47.55,Block
3428,Sales Rep,West,Email,CreateOpportunity,2,0,16,Managed,2,81.45,0.076,True,59.6,Review
3429,Sales Rep,West,Campaign,ApproveDiscount,7,0,10,Managed,3,76.38,0.238,False,42.77,Block
3430,Manager,South,Campaign,CreateOpportunity,12,1,19,BYOD,5,78.32,0.233,True,49.59,Block
3431,Support,East,Referral,ViewLead,6,1,15,Managed,3,80.37,0.297,True,50.7,Block
3432,Manager,West,Email,ExportCRM,6,0,6,Managed,1,75.62,0.108,True,57.76,Block
3433,Sales Rep,South,Referral,EditLead,6,0,13,Managed,5,91.8,0.222,False,46.58,Block
3434,Analyst,North,Campaign,ViewLead,1,0,13,Managed,5,92.04,0.079,True,60.23,Review
3435,Sales Rep,West,Partner,ExportCRM,7,2,20,Managed,2,89.59,0.274,False,43.52,Block
3436,Sales Rep,South,Campaign,ViewLead,4,0,7,Managed,2,79.96,0.487,True,48.81,Block
3437,Analyst,North,Web,ViewLead,7,0,19,BYOD,5,81.09,0.407,True,48.19,Block
3438,Support,North,Partner,CreateOpportunity,7,0,18,Managed,5,90.53,0.277,True,54.75,Block
3439,Sales Rep,South,Web,ApproveDiscount,6,1,18,Managed,5,95.74,0.151,False,47.73,Block
3440,Analyst,West,Campaign,ViewLead,6,1,14,BYOD,5,84.98,0.23,True,52.0,Block
3441,Support,South,Campaign,CreateOpportunity,6,0,15,Managed,4,78.0,0.054,True,56.94,Block
3442,Sales Rep,South,Partner,ViewLead,7,1,10,Managed,5,76.8,0.337,True,46.45,Block
3443,Support,East,Web,ViewLead,5,0,14,Managed,1,99.13,0.06,True,67.2,Review
3444,Support,North,Email,ExportCRM,5,1,18,Managed,5,85.92,0.225,False,42.45,Block
3445,Manager,West,Campaign,ApproveDiscount,3,0,6,Managed,5,82.96,0.197,True,54.11,Block
3446,Sales Rep,East,Email,ExportCRM,5,1,7,Managed,4,75.41,0.139,False,41.91,Block
3447,Sales Rep,East,Partner,ViewLead,6,2,18,Managed,2,82.38,0.246,True,51.7,Block
3448,Manager,East,Partner,ViewLead,7,1,8,Managed,2,89.93,0.132,True,59.16,Review
3449,Sales Rep,East,Email,EditLead,3,0,19,BYOD,2,81.86,0.516,False,38.76,Block
3450,Support,East,Partner,CreateOpportunity,3,0,15,Managed,5,69.24,0.202,True,49.18,Block
3451,Manager,East,Web,CreateOpportunity,8,0,8,BYOD,4,96.21,0.354,True,55.82,Block
3452,Admin,North,Web,ApproveDiscount,6,1,8,Managed,1,78.06,0.293,True,52.0,Block
3453,Support,North,Web,ViewLead,4,0,15,Managed,2,93.53,0.358,True,56.78,Block
3454,Support,North,Email,EditLead,4,0,19,BYOD,1,81.19,0.485,False,40.3,Block
3455,Manager,North,Web,CreateOpportunity,9,2,7,Managed,2,77.58,0.2,True,51.16,Block
3456,Sales Rep,South,Referral,EditLead,8,0,16,Managed,3,84.98,0.372,False,42.45,Block
3457,Support,North,Email,ViewLead,6,1,8,Managed,4,81.73,0.445,True,46.47,Block
3458,Manager,North,Campaign,CreateOpportunity,4,1,9,Managed,5,77.14,0.199,True,50.03,Block
3459,Sales Rep,North,Referral,CreateOpportunity,4,0,9,BYOD,1,76.05,0.389,True,50.89,Block
3460,Analyst,North,Email,CreateOpportunity,4,0,9,Managed,3,74.18,0.276,True,51.05,Block
3461,Support,North,Email,ViewLead,6,1,20,Managed,1,88.0,0.217,True,57.37,Block
3462,Sales Rep,North,Referral,ViewLead,4,1,10,BYOD,4,77.89,0.248,True,50.05,Block
3463,Support,East,Referral,ViewLead,7,0,21,BYOD,1,79.51,0.247,True,55.65,Block
3464,Analyst,South,Campaign,EditLead,3,1,22,Managed,4,86.91,0.435,False,38.55,Block
3465,Sales Rep,West,Email,ExportCRM,5,1,13,Managed,1,72.57,0.15,False,43.64,Block
3466,Sales Rep,West,Referral,ExportCRM,7,0,9,Managed,4,94.47,0.277,False,47.15,Block
3467,Sales Rep,East,Email,ViewLead,9,0,10,Managed,3,83.65,0.126,True,58.13,Review
3468,Support,North,Email,ViewLead,2,1,16,Managed,1,92.41,0.087,True,62.18,Review
3469,Manager,West,Email,EditLead,4,0,19,Managed,3,75.89,0.109,True,55.84,Block
3470,Sales Rep,East,Email,CreateOpportunity,6,0,21,Managed,1,87.62,0.073,True,62.84,Review
3471,Sales Rep,East,Referral,EditLead,5,1,8,BYOD,4,97.49,0.225,False,47.49,Block
3472,Manager,East,Partner,EditLead,7,0,17,Managed,5,86.56,0.362,True,51.25,Block
3473,Sales Rep,South,Web,ViewLead,6,0,9,Managed,3,87.32,0.131,True,59.29,Review
3474,Manager,East,Campaign,ViewLead,5,0,17,Managed,3,64.26,0.132,True,51.2,Block
3475,Support,South,Campaign,ExportCRM,11,2,8,Managed,4,68.74,0.085,False,38.94,Block
3476,Manager,East,Campaign,EditLead,8,2,14,Managed,1,87.72,0.238,True,54.74,Block
3477,Manager,North,Web,ViewLead,6,0,14,Managed,2,75.52,0.226,True,53.77,Block
3478,Sales Rep,West,Partner,ExportCRM,5,0,19,BYOD,3,70.33,0.356,False,37.72,Block
3479,Sales Rep,West,Web,CreateOpportunity,5,0,6,BYOD,4,76.87,0.348,True,49.21,Block
3480,Manager,North,Referral,ApproveDiscount,7,1,9,Managed,5,73.86,0.213,True,48.53,Block
